schema_version,reference_id,style_id,target_char,image_path,source_type,source_url,source_license,source_work_id,source_version,bbox_left,bbox_top,bbox_right,bbox_bottom,author_id,script_style,is_synthetic,review_status,reviewer,review_date,notes
1,ouyang_xun_regular_calli_tongji_beta:5ef7:4498f5aff923,ouyang_xun_regular_calli_tongji_beta,廷,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/廷_4498f5aff923.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/廷.png
1,ouyang_xun_regular_calli_tongji_beta:5f03:ee9266a09dd9,ouyang_xun_regular_calli_tongji_beta,弃,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/弃_ee9266a09dd9.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/弃.png
1,ouyang_xun_regular_calli_tongji_beta:5fbc:d454e83a3557,ouyang_xun_regular_calli_tongji_beta,徼,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/徼_d454e83a3557.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/徼.png
1,ouyang_xun_regular_calli_tongji_beta:6069:1d4c57d348b7,ouyang_xun_regular_calli_tongji_beta,恩,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/恩_1d4c57d348b7.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/恩.png
1,ouyang_xun_regular_calli_tongji_beta:606f:31f6add0e832,ouyang_xun_regular_calli_tongji_beta,息,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/息_31f6add0e832.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/息.png
1,ouyang_xun_regular_calli_tongji_beta:607b:017b35f6dbfb,ouyang_xun_regular_calli_tongji_beta,恻,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/恻_017b35f6dbfb.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/恻.png
1,ouyang_xun_regular_calli_tongji_beta:60c5:8f8dc2ebbf9c,ouyang_xun_regular_calli_tongji_beta,情,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/情_8f8dc2ebbf9c.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/情.png
1,ouyang_xun_regular_calli_tongji_beta:60ee:988db46aa387,ouyang_xun_regular_calli_tongji_beta,惮,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/惮_988db46aa387.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/惮.png
1,ouyang_xun_regular_calli_tongji_beta:60f6:aaaab4150354,ouyang_xun_regular_calli_tongji_beta,惶,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/惶_aaaab4150354.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/惶.png
1,ouyang_xun_regular_calli_tongji_beta:6101:795e15230e05,ouyang_xun_regular_calli_tongji_beta,愁,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/愁_795e15230e05.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/愁.png
1,ouyang_xun_regular_calli_tongji_beta:61d0:8f53b7957835,ouyang_xun_regular_calli_tongji_beta,懐,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/懐_8f53b7957835.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/懐.png
1,ouyang_xun_regular_calli_tongji_beta:6211:9fe93733dc8b,ouyang_xun_regular_calli_tongji_beta,我,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/我_9fe93733dc8b.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/我.png
1,ouyang_xun_regular_calli_tongji_beta:6236:0953f0de4b15,ouyang_xun_regular_calli_tongji_beta,戶,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/戶_0953f0de4b15.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/戶.png
1,ouyang_xun_regular_calli_tongji_beta:6243:b5408e69e15c,ouyang_xun_regular_calli_tongji_beta,扃,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/扃_b5408e69e15c.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/扃.png
1,wang_xizhi_running_calli_tongji_beta:4e0e:94f21a46c16a,wang_xizhi_running_calli_tongji_beta,与,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/与_94f21a46c16a.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/与.png
1,wang_xizhi_running_calli_tongji_beta:4e19:0189a48da226,wang_xizhi_running_calli_tongji_beta,丙,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/丙_0189a48da226.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/丙.png
1,wang_xizhi_running_calli_tongji_beta:4e34:4665d430b576,wang_xizhi_running_calli_tongji_beta,临,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/临_4665d430b576.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/临.png
1,wang_xizhi_running_calli_tongji_beta:4e49:4cda7cf0e75a,wang_xizhi_running_calli_tongji_beta,义,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/义_4cda7cf0e75a.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/义.png
1,wang_xizhi_running_calli_tongji_beta:4e4d:cfc5abf1084f,wang_xizhi_running_calli_tongji_beta,乍,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/乍_cfc5abf1084f.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/乍.png
1,wang_xizhi_running_calli_tongji_beta:4e60:7f0573255a8a,wang_xizhi_running_calli_tongji_beta,习,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/习_7f0573255a8a.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/习.png
1,wang_xizhi_running_calli_tongji_beta:4e7e:62d31c9a174c,wang_xizhi_running_calli_tongji_beta,乾,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/乾_62d31c9a174c.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/乾.png
1,wang_xizhi_running_calli_tongji_beta:4e95:01cc78b9161e,wang_xizhi_running_calli_tongji_beta,井,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/井_01cc78b9161e.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/井.png
1,wang_xizhi_running_calli_tongji_beta:4eae:f07498f75446,wang_xizhi_running_calli_tongji_beta,亮,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/亮_f07498f75446.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/亮.png
1,wang_xizhi_running_calli_tongji_beta:4eca:47e01be9d50c,wang_xizhi_running_calli_tongji_beta,今,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/今_47e01be9d50c.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/今.png
1,wang_xizhi_running_calli_tongji_beta:4efb:d6dc20e4ad69,wang_xizhi_running_calli_tongji_beta,任,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/任_d6dc20e4ad69.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/任.png
1,wang_xizhi_running_calli_tongji_beta:4f1a:4764ed33c1a2,wang_xizhi_running_calli_tongji_beta,会,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/会_4764ed33c1a2.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/会.png
1,wang_xizhi_running_calli_tongji_beta:4f7f:e626e4ef0129,wang_xizhi_running_calli_tongji_beta,使,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/使_e626e4ef0129.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/使.png
1,wang_xizhi_running_calli_tongji_beta:4fa0:3a721184a290,wang_xizhi_running_calli_tongji_beta,侠,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/侠_3a721184a290.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/侠.png
1,wang_xizhi_running_calli_tongji_beta:4fc2:e985719d0d91,wang_xizhi_running_calli_tongji_beta,係,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/係_e985719d0d91.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/係.png
1,wang_xizhi_running_calli_tongji_beta:4ff6:548b24a204c5,wang_xizhi_running_calli_tongji_beta,俶,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/俶_548b24a204c5.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/俶.png
1,wang_xizhi_running_calli_tongji_beta:5047:6894fd4f9fb8,wang_xizhi_running_calli_tongji_beta,假,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/假_6894fd4f9fb8.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/假.png
1,wang_xizhi_running_calli_tongji_beta:512a:8a34869f6ff1,wang_xizhi_running_calli_tongji_beta,優,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/優_8a34869f6ff1.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/優.png
1,wang_xizhi_running_calli_tongji_beta:5170:1592a34a8837,wang_xizhi_running_calli_tongji_beta,兰,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/兰_1592a34a8837.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/兰.png
1,wang_xizhi_running_calli_tongji_beta:517e:fe471ca1cbff,wang_xizhi_running_calli_tongji_beta,兾,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/兾_fe471ca1cbff.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/兾.png
1,wang_xizhi_running_calli_tongji_beta:520a:ee5fc49d64a1,wang_xizhi_running_calli_tongji_beta,刊,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/刊_ee5fc49d64a1.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/刊.png
1,wang_xizhi_running_calli_tongji_beta:521a:6949d210e0b9,wang_xizhi_running_calli_tongji_beta,刚,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/刚_6949d210e0b9.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/刚.png
1,wang_xizhi_running_calli_tongji_beta:521d:afc65c9c7f43,wang_xizhi_running_calli_tongji_beta,初,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/初_afc65c9c7f43.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/初.png
1,wang_xizhi_running_calli_tongji_beta:5220:67f427a66307,wang_xizhi_running_calli_tongji_beta,删,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/删_67f427a66307.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/删.png
1,wang_xizhi_running_calli_tongji_beta:5236:fbb78801eb54,wang_xizhi_running_calli_tongji_beta,制,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/制_fbb78801eb54.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/制.png
1,wang_xizhi_running_calli_tongji_beta:5243:3aea81d87ee8,wang_xizhi_running_calli_tongji_beta,剃,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/剃_3aea81d87ee8.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/剃.png
1,wang_xizhi_running_calli_tongji_beta:529d:c4a7b2bdb0bc,wang_xizhi_running_calli_tongji_beta,劝,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/劝_c4a7b2bdb0bc.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/劝.png
1,wang_xizhi_running_calli_tongji_beta:529f:0e0007de08f7,wang_xizhi_running_calli_tongji_beta,功,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/功_0e0007de08f7.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/功.png
1,wang_xizhi_running_calli_tongji_beta:52a3:720fbe5d7725,wang_xizhi_running_calli_tongji_beta,劣,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/劣_720fbe5d7725.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/劣.png
1,wang_xizhi_running_calli_tongji_beta:52d1:ce06e1271c6e,wang_xizhi_running_calli_tongji_beta,勑,images/calli_tongji_beta/wang_xizhi_running_calli_tongji_beta/勑_ce06e1271c6e.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,wang_xizhi,xingshu,false,approved,刘小凡,2026-07-27,Imported from 王羲之-行; source member: Calli-Tongji/王羲之-行/勑.png
